data1_001.mat,mt,45,4891,366,23,21,0
data1_001.mat,mt,46,5025,336,12,23,0
data1_001.mat,mt,47,5030,420,17,19,0
data1_001.mat,mt,48,5519,403,13,22,0
data1_001.mat,mt,49,5169,508,22,21,0
data1_001.mat,mt,50,5221,320,7,19,0
data1_001.mat,mt,51,5621,240,15,19,0
data1_001.mat,mt,52,2863,2250,8,25,0
data1_001.mat,mt,53,2351,2284,19,19,0
data1_001.mat,mt,54,3176,2276,7,21,0
data1_001.mat,mt,55,2853,2235,10,31,0
data1_001.mat,mt,56,2921,2207,8,26,0
data1_001.mat,mt,57,2646,2273,8,20,1
data1_001.mat,mt,58,1774,2298,13,26,0
data1_001.mat,mt,59,1933,2276,13,23,0
data1_001.mat,mt,60,344,2210,7,18,1
data1_001.mat,mt,61,3708,2298,14,21,0
data1_001.mat,mt,62,3785,2294,9,20,0
data1_001.mat,mt,63,4189,2305,10,21,0
data1_001.mat,mt,64,4222,2279,9,25,0
data1_001.mat,mt,65,4447,2308,12,19,0
data1_001.mat,mt,66,2010,667,10,26,0
data1_001.mat,mt,67,2455,681,9,28,0
data1_001.mat,mt,68,2248,607,10,24,0
data1_001.mat,mt,70,201,522,7,17,0
data1_001.mat,mt,72,1541,291,6,11,1
data1_001.mat,mt,73,1822,229,10,20,0
data1_001.mat,mt,75,4439,412,9,18,0
data1_001.mat,mt,76,1527,104,9,21,0
data1_001.mat,mt,77,3374,171,7,19,1
data1_001.mat,mt,79,3441,679,12,19,0
data1_001.mat,mt,84,586,1748,8,25,0
data1_001.mat,uk,0,270,1583,6,56,0
data1_001.mat,uk,1,296,1632,7,27,0
data1_001.mat,uk,2,238,1578,8,34,0
data1_001.mat,uk,3,84,2105,6,35,0
data1_001.mat,uk,4,53,2107,8,25,0
data1_001.mat,uk,5,51,2125,7,24,0
data1_001.mat,uk,6,37,2132,6,27,0
data1_001.mat,uk,7,19,2140,8,21,0
data1_001.mat,uk,8,3,2143,7,27,0
data1_001.mat,uk,9,34,2073,6,26,0
data1_001.mat,uk,10,15,2081,6,24,0
data1_001.mat,uk,11,0,2084,6,28,0
data1_001.mat,uk,12,125,2267,7,25,0
data1_001.mat,uk,13,2296,132,7,20,0
data1_001.mat,uk,14,2278,132,6,21,0
data1_001.mat,uk,15,2258,131,7,21,0
data1_001.mat,uk,16,2186,134,7,23,0
data1_001.mat,uk,17,2116,129,6,22,0
data1_001.mat,uk,18,2099,132,6,19,0
data1_001.mat,uk,19,2063,130,7,21,0
data1_001.mat,uk,20,2036,135,7,20,0
data1_001.mat,uk,21,2019,133,7,22,0
data1_001.mat,uk,22,2002,131,7,21,0
data1_001.mat,uk,23,1984,132,7,22,0
data1_001.mat,uk,24,2451,138,6,20,0
data1_001.mat,uk,25,4877,121,7,24,0
data1_001.mat,uk,26,4920,120,6,22,0
data1_001.mat,uk,27,4950,123,20,22,0
data1_001.mat,uk,28,4980,208,11,24,0
data1_001.mat,uk,29,4100,2239,8,27,0
data1_001.mat,uk,30,4089,2241,7,28,0
data1_001.mat,uk,31,4064,2250,9,34,0
data1_001.mat,uk,32,3953,2240,11,32,0
data1_001.mat,uk,33,3834,2248,8,29,0
data1_001.mat,uk,34,3709,2253,9,32,0
data1_001.mat,uk,35,3875,2007,6,23,0
data1_001.mat,uk,36,3536,2157,8,24,0
data1_001.mat,uk,37,3516,2150,7,22,0
data1_001.mat,uk,38,2598,1754,6,38,0
data1_001.mat,uk,39,2556,1761,7,33,0
data1_001.mat,uk,40,2427,1765,9,28,0
data1_001.mat,uk,41,683,2309,7,21,0
data1_001.mat,uk,42,591,2222,6,26,0
data1_001.mat,uk,43,543,2177,6,24,0
data1_001.mat,uk,44,480,2235,8,18,0
data1_001.mat,uk,45,2062,2250,13,33,0
data1_001.mat,uk,46,2032,2233,10,33,0
data1_001.mat,uk,47,1988,2269,12,29,0
data1_001.mat,uk,48,481,210,6,25,0
data1_001.mat,uk,49,1216,1721,6,35,0
data1_001.mat,uk,50,197,2113,10,27,0
data1_001.mat,uk,51,754,2028,11,20,0
data1_001.mat,uk,52,4343,1229,6,33,0
data1_001.mat,uk,53,3779,2235,17,43,0
data1_001.mat,wm,0,639,265,6,35,0
data1_001.mat,wm,1,1038,136,7,27,0
data1_001.mat,wm,2,1015,141,7,29,0
data1_001.mat,wm,3,989,148,7,29,0
data1_001.mat,wm,4,963,154,7,28,0
data1_001.mat,wm,5,939,160,7,29,0
data1_001.mat,wm,6,916,167,6,28,0
data1_001.mat,wm,7,905,184,7,24,0
data1_001.mat,wm,8,892,173,7,28,0
data1_001.mat,wm,9,867,181,7,24,0
data1_001.mat,wm,10,845,188,7,24,0
data1_001.mat,wm,11,833,203,6,28,0
data1_001.mat,wm,12,806,197,7,33,0
data1_001.mat,wm,13,780,207,6,29,0
data1_001.mat,wm,14,759,215,6,32,0
data1_001.mat,wm,15,737,224,7,35,0
data1_001.mat,wm,16,716,231,7,34,0
data1_001.mat,wm,17,694,241,8,36,0
data1_001.mat,wm,18,674,249,8,30,0
data1_001.mat,wm,19,655,261,8,27,0
data1_001.mat,wm,20,1084,153,7,29,0
data1_001.mat,wm,21,1041,181,7,29,0
data1_001.mat,wm,22,1090,172,7,28,0
data1_001.mat,wm,23,1114,164,7,32,0
data1_001.mat,wm,24,972,201,7,33,0
data1_001.mat,wm,25,947,205,8,34,0
data1_001.mat,wm,26,924,213,9,30,0
data1_001.mat,wm,27,903,218,8,33,0
data1_001.mat,wm,28,882,226,8,36,0
data1_001.mat,wm,29,867,234,7,32,0
data1_001.mat,wm,30,795,243,7,32,0
data1_001.mat,wm,31,783,252,8,31,0
data1_001.mat,wm,32,996,232,8,32,0
data1_001.mat,wm,33,1052,224,6,31,0
data1_001.mat,wm,34,1073,219,7,31,0
data1_001.mat,wm,35,1117,204,7,34,0
data1_001.mat,wm,36,1140,200,6,30,0
data1_001.mat,wm,37,1186,189,7,26,0
data1_001.mat,wm,38,1210,183,7,30,0
data1_001.mat,wm,39,1306,205,7,34,0
data1_001.mat,wm,40,1282,202,8,28,0
data1_001.mat,wm,41,1274,211,7,29,0
data1_001.mat,wm,42,1259,196,8,30,0
data1_001.mat,wm,43,1942,161,8,25,0
data1_001.mat,wm,44,1922,153,7,28,0
data1_001.mat,wm,45,1874,152,8,26,0
data1_001.mat,wm,46,1826,152,6,22,0
data1_001.mat,wm,47,1778,146,7,26,0
data1_001.mat,wm,48,1799,174,7,27,0
data1_001.mat,wm,49,1774,169,7,28,0
data1_001.mat,wm,50,1749,163,8,28,0
data1_001.mat,wm,51,1730,143,7,20,0
data1_001.mat,wm,52,1726,158,7,30,0
data1_001.mat,wm,53,1703,153,7,29,0
data1_001.mat,wm,54,1681,138,8,37,0
data1_001.mat,wm,55,1707,187,7,24,0
data1_001.mat,wm,56,1680,179,8,30,0
data1_001.mat,wm,57,1656,177,7,27,0
data1_001.mat,wm,58,1605,165,8,28,0
data1_001.mat,wm,59,1590,193,7,31,0
data1_001.mat,wm,60,1563,190,9,25,0
data1_001.mat,wm,61,1582,160,7,26,0
data1_001.mat,wm,62,1536,147,7,29,0
data1_001.mat,wm,63,1514,140,7,30,0
data1_001.mat,wm,64,1537,182,7,32,0
data1_001.mat,wm,65,1512,175,6,33,0
data1_001.mat,wm,66,1494,123,9,40,0
data1_001.mat,wm,67,1460,166,7,28,0
data1_001.mat,wm,68,1448,120,6,27,0
data1_001.mat,wm,69,1437,158,7,30,0
data1_001.mat,wm,70,1446,197,8,31,0
data1_001.mat,wm,71,1420,189,7,34,0
data1_001.mat,wm,72,1415,152,7,31,0
data1_001.mat,wm,73,1392,146,7,31,0
data1_001.mat,wm,74,1393,183,8,33,0
data1_001.mat,wm,75,1368,179,7,29,0
data1_001.mat,wm,76,1317,167,8,31,0
data1_001.mat,wm,77,1348,134,8,31,0
data1_001.mat,wm,78,1327,126,8,28,0
data1_001.mat,wm,79,1310,105,11,42,0
data1_001.mat,wm,80,1270,99,7,29,0
data1_001.mat,wm,81,1226,137,7,32,0
data1_001.mat,wm,82,1184,122,7,31,0
data1_001.mat,wm,83,1165,117,6,25,0
data1_001.mat,wm,84,1205,134,7,26,0
data1_001.mat,wm,85,1270,153,7,28,0
data1_001.mat,wm,86,1402,113,6,31,0
data1_001.mat,wm,87,964,240,11,27,0
data1_001.mat,wm,88,1025,229,6,30,0
data1_001.mat,wm,89,1368,138,9,33,0
data1_001.mat,wm,90,1636,134,6,27,0
data1_001.mat,wm,91,251,1952,6,28,0
data1_001.mat,wm,92,259,1990,7,22,0
data1_001.mat,wm,93,242,1993,6,24,0
data1_001.mat,wm,94,224,1996,7,25,0
data1_001.mat,wm,95,230,1957,6,26,0
data1_001.mat,wm,96,212,1959,6,26,0
data1_001.mat,wm,97,200,1988,6,28,0
data1_001.mat,wm,98,194,1965,6,22,0
data1_001.mat,wm,99,176,1981,7,21,0
data1_001.mat,wm,100,153,1971,7,24,0
data1_001.mat,wm,101,131,1962,6,22,0
data1_001.mat,wm,102,1163,195,6,27,0
data1_001.mat,wm,103,1095,213,6,28,0
data1_001.mat,wm,104,1344,173,6,28,0
data1_001.mat,wm,105,1066,180,13,24,0
data1_001.mat,wm,106,1237,120,8,25,0
data1_001.mat,wm,107,1250,149,6,26,0
data1_002.mat,mt,0,175,385,8,23,0
data1_002.mat,mt,1,323,488,12,31,0
data1_002.mat,mt,2,165,616,8,23,0
data1_002.mat,mt,3,217,703,8,24,0
data1_002.mat,mt,4,136,709,8,25,0
data1_002.mat,mt,5,528,2296,8,24,0
data1_002.mat,mt,6,614,2234,7,19,0
data1_002.mat,mt,7,488,405,12,27,0
data1_002.mat,mt,8,734,635,10,33,0
data1_002.mat,mt,9,762,750,8,26,0
data1_002.mat,mt,10,852,759,7,23,0
data1_002.mat,mt,11,889,697,8,27,0
data1_002.mat,mt,12,848,562,11,27,0
data1_002.mat,mt,13,1083,505,12,31,0
data1_002.mat,mt,14,1125,486,11,31,0
data1_002.mat,mt,15,1594,468,8,28,0
data1_002.mat,mt,16,762,115,10,23,0
data1_002.mat,mt,17,1975,38,8,22,0
data1_002.mat,mt,18,1930,277,11,37,0
data1_002.mat,mt,19,1972,307,9,17,0
data1_002.mat,mt,20,1767,349,12,21,0
data1_002.mat,mt,21,2037,519,13,36,0
data1_002.mat,mt,22,2226,393,11,24,0
data1_002.mat,mt,23,2473,455,13,33,0
data1_002.mat,mt,24,2706,84,9,25,0
data1_002.mat,mt,25,3233,181,13,22,0
data1_002.mat,mt,26,3110,317,13,23,0
data1_002.mat,mt,27,3373,211,18,32,0
data1_002.mat,mt,28,3430,181,14,24,0
data1_002.mat,mt,29,3759,161,10,23,0
data1_002.mat,mt,30,3617,358,10,20,0
data1_002.mat,mt,31,3655,431,20,20,0
data1_002.mat,mt,32,3695,581,10,22,0
data1_002.mat,mt,33,3868,498,15,29,0
data1_002.mat,mt,34,3873,195,15,29,0
data1_002.mat,mt,35,4069,305,14,29,0
data1_002.mat,mt,36,4119,425,18,26,0
data1_002.mat,mt,37,4100,454,14,28,0
data1_002.mat,mt,38,4666,449,19,36,0
data1_002.mat,mt,39,4064,340,13,19,0
data1_002.mat,mt,40,3445,441,7,26,0
data1_002.mat,mt,41,3706,26,7,20,0
data1_002.mat,mt,42,4604,142,8,19,0
data1_002.mat,mt,43,4667,158,8,15,1
data1_002.mat,mt,45,4894,362,26,21,0
data1_002.mat,mt,46,5027,337,10,22,0
data1_002.mat,mt,47,5032,421,11,16,0
data1_002.mat,mt,48,5520,402,17,24,0
data1_002.mat,mt,49,5168,507,23,22,0
data1_002.mat,mt,50,5222,319,7,21,0
data1_002.mat,mt,51,5622,241,16,20,0
data1_002.mat,mt,52,2862,2248,9,27,0
data1_002.mat,mt,53,2349,2279,21,27,0
data1_002.mat,mt,54,3175,2273,7,25,0
data1_002.mat,mt,55,2853,2238,10,26,0
data1_002.mat,mt,56,2921,2207,7,23,0
data1_002.mat,mt,57,2648,2269,7,20,1
data1_002.mat,mt,58,1773,2299,13,24,0
data1_002.mat,mt,59,1933,2275,13,24,0
data1_002.mat,mt,60,345,2203,6,19,0
data1_002.mat,mt,61,3709,2299,22,23,0
data1_002.mat,mt,62,3782,2294,11,21,0
data1_002.mat,mt,63,4189,2305,8,19,0
data1_002.mat,mt,64,4221,2279,7,24,0
data1_002.mat,mt,65,4448,2309,14,18,0
data1_002.mat,mt,66,2010,669,9,24,0
data1_002.mat,mt,67,2455,680,10,27,0
data1_002.mat,mt,68,2248,607,10,24,0
data1_002.mat,mt,71,90,472,8,16,1
data1_002.mat,mt,72,1541,287,7,13,0
data1_002.mat,mt,73,1822,226,9,25,0
data1_002.mat,mt,75,4431,414,15,16,0
data1_002.mat,mt,76,1527,104,9,21,0
data1_002.mat,mt,77,3374,172,8,17,1
data1_002.mat,mt,79,3441,680,8,20,1
data1_002.mat,mt,84,586,1754,8,15,1
data1_002.mat,uk,0,270,1583,6,56,0
data1_002.mat,uk,1,296,1632,7,27,0
data1_002.mat,uk,2,238,1578,8,34,0
data1_002.mat,uk,3,84,2105,6,35,0
data1_002.mat,uk,4,53,2107,8,25,0
data1_002.mat,uk,5,51,2125,7,24,0
data1_002.mat,uk,6,37,2132,6,27,0
data1_002.mat,uk,7,19,2140,8,21,0
data1_002.mat,uk,8,3,2143,7,27,0
data1_002.mat,uk,9,34,2073,6,26,0
data1_002.mat,uk,10,15,2081,6,24,0
data1_002.mat,uk,11,0,2084,6,28,0
data1_002.mat,uk,12,125,2267,7,25,0
data1_002.mat,uk,13,2296,132,7,20,0
data1_002.mat,uk,14,2278,132,6,21,0
data1_002.mat,uk,15,2258,131,7,21,0
data1_002.mat,uk,16,2186,134,7,23,0
data1_002.mat,uk,17,2116,129,6,22,0
data1_002.mat,uk,18,2099,132,6,19,0
data1_002.mat,uk,19,2063,130,7,21,0
data1_002.mat,uk,20,2036,135,7,20,0
data1_002.mat,uk,21,2019,133,7,22,0
data1_002.mat,uk,22,2002,131,7,21,0
data1_002.mat,uk,23,1984,132,7,22,0
data1_002.mat,uk,24,2451,138,6,20,0
data1_002.mat,uk,25,4877,121,7,24,0
data1_002.mat,uk,26,4920,120,6,22,0
data1_002.mat,uk,27,4950,123,20,22,0
data1_002.mat,uk,28,4980,208,11,24,0
data1_002.mat,uk,29,4100,2239,8,27,0
data1_002.mat,uk,30,4089,2241,7,28,0
data1_002.mat,uk,31,4064,2250,9,34,0
data1_002.mat,uk,32,3953,2240,11,32,0
data1_002.mat,uk,33,3834,2248,8,29,0
data1_002.mat,uk,34,3709,2253,9,32,0
data1_002.mat,uk,35,3875,2007,6,23,0
data1_002.mat,uk,36,3536,2157,8,24,0
data1_002.mat,uk,37,3516,2150,7,22,0
data1_002.mat,uk,38,2598,1754,6,38,0
data1_002.mat,uk,39,2556,1761,7,33,0
data1_002.mat,uk,40,2427,1765,9,28,0
data1_002.mat,uk,41,683,2309,7,21,0
data1_002.mat,uk,42,591,2222,6,26,0
data1_002.mat,uk,43,543,2177,6,24,0
data1_002.mat,uk,44,480,2235,8,18,0
data1_002.mat,uk,45,2062,2250,13,33,0
data1_002.mat,uk,46,2032,2233,10,33,0
data1_002.mat,uk,47,1988,2269,12,29,0
data1_002.mat,uk,48,481,210,6,25,0
data1_002.mat,uk,49,1216,1721,6,35,0
data1_002.mat,uk,50,197,2113,10,27,0
data1_002.mat,uk,51,754,2028,11,20,0
data1_002.mat,uk,52,4343,1229,6,33,0
data1_002.mat,uk,53,3779,2235,17,43,0
data1_002.mat,wm,0,639,265,6,35,0
data1_002.mat,wm,1,1038,136,7,27,0
data1_002.mat,wm,2,1015,141,7,29,0
data1_002.mat,wm,3,989,148,7,29,0
data1_002.mat,wm,4,963,154,7,28,0
data1_002.mat,wm,5,939,160,7,29,0
data1_002.mat,wm,6,916,167,6,28,0
data1_002.mat,wm,7,905,184,7,24,0
data1_002.mat,wm,8,892,173,7,28,0
data1_002.mat,wm,9,867,181,7,24,0
data1_002.mat,wm,10,845,188,7,24,0
data1_002.mat,wm,11,833,203,6,28,0
data1_002.mat,wm,12,806,197,7,33,0
data1_002.mat,wm,13,780,207,6,29,0
data1_002.mat,wm,14,759,215,6,32,0
data1_002.mat,wm,15,737,224,7,35,0
data1_002.mat,wm,16,716,231,7,34,0
data1_002.mat,wm,17,694,241,8,36,0
data1_002.mat,wm,18,674,249,8,30,0
data1_002.mat,wm,19,655,261,8,27,0
data1_002.mat,wm,20,1084,153,7,29,0
data1_002.mat,wm,21,1041,181,7,29,0
data1_002.mat,wm,22,1090,172,7,28,0
data1_002.mat,wm,23,1114,164,7,32,0
data1_002.mat,wm,24,972,201,7,33,0
data1_002.mat,wm,25,947,205,8,34,0
data1_002.mat,wm,26,924,213,9,30,0
data1_002.mat,wm,27,903,218,8,33,0
data1_002.mat,wm,28,882,226,8,36,0
data1_002.mat,wm,29,867,234,7,32,0
data1_002.mat,wm,30,795,243,7,32,0
data1_002.mat,wm,31,783,252,8,31,0
data1_002.mat,wm,32,996,232,8,32,0
data1_002.mat,wm,33,1052,224,6,31,0
data1_002.mat,wm,34,1073,219,7,31,0
data1_002.mat,wm,35,1117,204,7,34,0
data1_002.mat,wm,36,1140,200,6,30,0
data1_002.mat,wm,37,1186,189,7,26,0
data1_002.mat,wm,38,1210,183,7,30,0
data1_002.mat,wm,39,1306,205,7,34,0
data1_002.mat,wm,40,1282,202,8,28,0
data1_002.mat,wm,41,1274,211,7,29,0
data1_002.mat,wm,42,1259,196,8,30,0
data1_002.mat,wm,43,1942,161,8,25,0
data1_002.mat,wm,44,1922,153,7,28,0
data1_002.mat,wm,45,1874,152,8,26,0
data1_002.mat,wm,46,1826,152,6,22,0
data1_002.mat,wm,47,1778,146,7,26,0
data1_002.mat,wm,48,1799,174,7,27,0
data1_002.mat,wm,49,1774,169,7,28,0
data1_002.mat,wm,50,1749,163,8,28,0
data1_002.mat,wm,51,1730,143,7,20,0
data1_002.mat,wm,52,1726,158,7,30,0
data1_002.mat,wm,53,1703,153,7,29,0
data1_002.mat,wm,54,1681,138,8,37,0
data1_002.mat,wm,55,1707,187,7,24,0
data1_002.mat,wm,56,1680,179,8,30,0
data1_002.mat,wm,57,1656,177,7,27,0
data1_002.mat,wm,58,1605,165,8,28,0
data1_002.mat,wm,59,1590,193,7,31,0
data1_002.mat,wm,60,1563,190,9,25,0
data1_002.mat,wm,61,1582,160,7,26,0
data1_002.mat,wm,62,1536,147,7,29,0
data1_002.mat,wm,63,1514,140,7,30,0
data1_002.mat,wm,64,1537,182,7,32,0
data1_002.mat,wm,65,1512,175,6,33,0
data1_002.mat,wm,66,1494,123,9,40,0
data1_002.mat,wm,67,1460,166,7,28,0
data1_002.mat,wm,68,1448,120,6,27,0
data1_002.mat,wm,69,1437,158,7,30,0
data1_002.mat,wm,70,1446,197,8,31,0
data1_002.mat,wm,71,1420,189,7,34,0
data1_002.mat,wm,72,1415,152,7,31,0
data1_002.mat,wm,73,1392,146,7,31,0
data1_002.mat,wm,74,1393,183,8,33,0
data1_002.mat,wm,75,1368,179,7,29,0
data1_002.mat,wm,76,1317,167,8,31,0
data1_002.mat,wm,77,1348,134,8,31,0
data1_002.mat,wm,78,1327,126,8,28,0
data1_002.mat,wm,79,1310,105,11,42,0
data1_002.mat,wm,80,1270,99,7,29,0
data1_002.mat,wm,81,1226,137,7,32,0
data1_002.mat,wm,82,1184,122,7,31,0
data1_002.mat,wm,83,1165,117,6,25,0
data1_002.mat,wm,84,1205,134,7,26,0
data1_002.mat,wm,85,1270,153,7,28,0
data1_002.mat,wm,86,1402,113,6,31,0
data1_002.mat,wm,87,964,240,11,27,0
data1_002.mat,wm,88,1025,229,6,30,0
data1_002.mat,wm,89,1368,138,9,33,0
data1_002.mat,wm,90,1636,134,6,27,0
data1_002.mat,wm,91,251,1952,6,28,0
data1_002.mat,wm,92,259,1990,7,22,0
data1_002.mat,wm,93,242,1993,6,24,0
data1_002.mat,wm,94,224,1996,7,25,0
data1_002.mat,wm,95,230,1957,6,26,0
data1_002.mat,wm,96,212,1959,6,26,0
data1_002.mat,wm,97,200,1988,6,28,0
data1_002.mat,wm,98,194,1965,6,22,0
data1_002.mat,wm,99,176,1981,7,21,0
data1_002.mat,wm,100,153,1971,7,24,0
data1_002.mat,wm,101,131,1962,6,22,0
data1_002.mat,wm,102,1163,195,6,27,0
data1_002.mat,wm,103,1095,213,6,28,0
data1_002.mat,wm,104,1344,173,6,28,0
data1_002.mat,wm,105,1066,180,13,24,0
data1_002.mat,wm,106,1237,120,8,25,0
data1_002.mat,wm,107,1250,149,6,26,0
data1_003.mat,mt,0,176,386,8,22,0
data1_003.mat,mt,1,323,488,12,31,0
data1_003.mat,mt,2,164,618,8,20,0
data1_003.mat,mt,3,216,703,9,23,0
data1_003.mat,mt,4,136,710,9,25,0
data1_003.mat,mt,5,529,2298,8,24,0
data1_003.mat,mt,6,612,2230,10,24,0
data1_003.mat,mt,7,488,406,12,26,0
data1_003.mat,mt,8,735,643,8,26,0
data1_003.mat,mt,9,762,750,8,22,0
data1_003.mat,mt,10,851,756,9,23,0
data1_003.mat,mt,11,889,695,8,30,0
data1_003.mat,mt,12,849,564,9,24,0
data1_003.mat,mt,13,1083,502,14,34,0
data1_003.mat,mt,14,1127,486,9,29,0
data1_003.mat,mt,15,1595,467,9,30,0
data1_003.mat,mt,16,762,115,11,26,0
data1_003.mat,mt,17,1975,39,9,20,0
data1_003.mat,mt,18,1931,284,11,28,0
data1_003.mat,mt,19,1973,303,7,23,0
data1_003.mat,mt,20,1768,349,9,22,0
data1_003.mat,mt,21,2037,522,13,36,0
data1_003.mat,mt,22,2227,390,14,27,0
data1_003.mat,mt,23,2472,454,13,36,0
data1_003.mat,mt,24,2705,87,11,24,0
data1_003.mat,mt,25,3235,182,12,20,0
data1_003.mat,mt,26,3108,315,11,26,0
data1_003.mat,mt,27,3373,208,19,38,0
data1_003.mat,mt,28,3428,183,11,22,0
data1_003.mat,mt,29,3759,159,11,25,0
data1_003.mat,mt,30,3617,358,13,21,0
data1_003.mat,mt,31,3656,431,18,22,0
data1_003.mat,mt,32,3694,583,8,24,0
data1_003.mat,mt,33,3868,498,15,30,0
data1_003.mat,mt,34,3875,196,14,27,0
data1_003.mat,mt,35,4070,300,14,33,0
data1_003.mat,mt,36,4117,426,19,26,0
data1_003.mat,mt,37,4100,454,12,28,0
data1_003.mat,mt,38,4665,448,18,39,0
data1_003.mat,mt,39,4064,340,12,18,0
data1_003.mat,mt,40,3446,439,7,28,0
data1_003.mat,mt,41,3705,26,7,20,0
data1_003.mat,mt,42,4605,139,7,21,0
data1_003.mat,mt,43,4666,154,8,21,0
data1_003.mat,mt,44,4896,298,8,21,0
data1_003.mat,mt,45,4894,365,24,21,0
data1_003.mat,mt,46,5028,337,10,22,0
data1_003.mat,mt,47,5033,417,11,19,0
data1_003.mat,mt,48,5521,402,17,24,0
data1_003.mat,mt,49,5167,507,18,25,0
data1_003.mat,mt,50,5222,319,9,21,0
data1_003.mat,mt,51,5623,239,17,23,0
data1_003.mat,mt,52,2860,2248,11,29,0
data1_003.mat,mt,53,2348,2279,22,24,0
data1_003.mat,mt,54,3175,2275,7,20,0
data1_003.mat,mt,55,2854,2234,9,31,0
data1_003.mat,mt,56,2921,2203,8,25,0
data1_003.mat,mt,57,2648,2271,6,20,1
data1_003.mat,mt,58,1772,2301,13,21,0
data1_003.mat,mt,59,1932,2276,13,23,0
data1_003.mat,mt,60,344,2207,7,18,1
data1_003.mat,mt,61,3710,2297,23,23,0
data1_003.mat,mt,62,3780,2292,13,22,0
data1_003.mat,mt,63,4188,2304,10,22,0
data1_003.mat,mt,64,4221,2280,6,22,0
data1_003.mat,mt,65,4450,2309,12,17,0
data1_003.mat,mt,66,2010,668,9,23,0
data1_003.mat,mt,67,2455,682,10,24,0
data1_003.mat,mt,68,2248,607,10,25,0
data1_003.mat,mt,71,91,472,6,17,1
data1_003.mat,mt,72,1541,290,6,12,0
data1_003.mat,mt,73,1820,227,10,20,0
data1_003.mat,mt,75,4438,412,7,17,0
data1_003.mat,mt,76,1529,104,6,21,0
data1_003.mat,mt,77,3375,171,6,22,1
data1_003.mat,mt,79,3445,680,8,18,1
data1_003.mat,mt,84,586,1751,7,23,1
data1_003.mat,uk,0,270,1583,6,56,0
data1_003.mat,uk,1,296,1632,7,27,0
data1_003.mat,uk,2,238,1578,8,34,0
data1_003.mat,uk,3,84,2105,6,35,0
data1_003.mat,uk,4,53,2107,8,25,0
data1_003.mat,uk,5,51,2125,7,24,0
data1_003.mat,uk,6,37,2132,6,27,0
data1_003.mat,uk,7,19,2140,8,21,0
data1_003.mat,uk,8,3,2143,7,27,0
data1_003.mat,uk,9,34,2073,6,26,0
data1_003.mat,uk,10,15,2081,6,24,0
data1_003.mat,uk,11,0,2084,6,28,0
data1_003.mat,uk,12,125,2267,7,25,0
data1_003.mat,uk,13,2296,132,7,20,0
data1_003.mat,uk,14,2278,132,6,21,0
data1_003.mat,uk,15,2258,131,7,21,0
data1_003.mat,uk,16,2186,134,7,23,0
data1_003.mat,uk,17,2116,129,6,22,0
data1_003.mat,uk,18,2099,132,6,19,0
data1_003.mat,uk,19,2063,130,7,21,0
data1_003.mat,uk,20,2036,135,7,20,0
data1_003.mat,uk,21,2019,133,7,22,0
data1_003.mat,uk,22,2002,131,7,21,0
data1_003.mat,uk,23,1984,132,7,22,0
data1_003.mat,uk,24,2451,138,6,20,0
data1_003.mat,uk,25,4877,121,7,24,0
data1_003.mat,uk,26,4920,120,6,22,0
data1_003.mat,uk,27,4950,123,20,22,0
data1_003.mat,uk,28,4980,208,11,24,0
data1_003.mat,uk,29,4100,2239,8,27,0
data1_003.mat,uk,30,4089,2241,7,28,0
